25.0;0.0010013580322265625;0.08394980430603027
50.0;0.0;0.9664475917816162
75.0;0.0009992122650146484;3.0703635215759277
100.0;0.0009992122650146484;6.286588430404663
125.0;0.0;11.78333592414856
150.0;0.0009987354278564453;27.387004375457764
175.0;0.0019996166229248047;43.319783449172974
200.0;0.001997709274291992;59.16856026649475
225.0;0.001998424530029297;69.01557445526123
250.0;0.0029981136322021484;90.21950197219849
275.0;0.0029976367950439453;113.50902962684631
300.0;0.004995584487915039;149.7461497783661
325.0;0.003998517990112305;178.41980719566345
350.0;0.004996061325073242;200.1893277168274
375.0;0.00597691535949707;226.60154628753662
400.0;0.0059967041015625;269.818195104599
425.0;0.009993791580200195;323.72601795196533
450.0;0.008996009826660156;386.0759961605072
475.0;0.012755870819091797;456.0137982368469
500.0;0.008995771408081055;555.520024061203
525.0;0.007976770401000977;608.4077506065369
550.0;0.016989469528198242;693.4855015277863
575.0;0.018009185791015625;806.9731914997101
600.0;0.04097414016723633;883.511976480484
625.0;0.042977094650268555;1000.6914086341858
650.0;0.017990827560424805;1148.2320368289948
675.0;0.017987966537475586;1361.646999835968
700.0;0.008015871047973633;1585.5144972801208
